title,content
Beko Yetkili Servis Sınıfta Kaldı,Beko marka çamaşır makinesi çok gürültü yapıyor diye servis çağırdım sadece lastik değiştirip gittiler. Sorun devam etti. Bir süre sonra tekrar lastik yırtıldı yine gelip lastiği değiştirip gittiler. Sesle ilgili hiçbir aksiyon yok. Gürültü ses devam etti makine resmen kahvaltıya sofraya geliyordu yürüyen makine yapmışlar bu konuda kendilerini tebrik ederim şimdi yine lastik sorunu var ve bir yıl dolmadı hala servis istedim garantisi bitmiş değişim yapamayız dediler. Hem sorunum çözülmedi hiçbir şekilde hem de bir makinede üç kere lastik arızası olur mu bir an önce değiştirilen lastiğin bir yıl dolmadan tekrar arıza vermesi sebebi ile onarımını talep ediyorum ve bu kadar kotu gir servis olamaz ses sorunu için gelip sadece lastik değiştirmek ne yaw.
Beko Televizyon ağ Hatası Veriyor,Beko'dan bir televizyon aldım. Beklentilerimi hiç karşılamadı. Bir dünya markası diye aldım birkaç gün sonra kumanda çalışmadı. Servisi çağırdım. Oldu dediler ve televizyonda sürekli. Ağ hatası veriyor. 2. Televizyon olarak aldık. Çok kullanmadığımız halde. Televizyon kendi kendini kapatıyor.
Beko 25 Gündür Para İademin Yapılmaması,28 Mayıs 2022 tarihinde İzmir Çiğli ankemut ticaretten koşulsuz iadeli olarak aldığım elektrik süpürgesini 03 haziran 2022 günü memnun kalmadığım için teslim ettim fakat 25 gündür 5000 bin tl iade paramı ankemut ticaret hesabıma göndermedi defalarca kez Beko bayi müşteri hizmetlerini aradım fakat halen para iadem yapılmadı. Askeri personelim ve mağduriyetimin acilen giderilmesini istiyorum. Ayrıca 25 gündür 5000 bin tl para iadesi yapamayan ankemut ticaret Beko markanızı çok kötü olarak hem bana hem çevremdekilere yansıttı.
Beko Bulaşık Makinesi Kapalı İken Gece Alev Aldı.,"Uzun yıllardır Beko ailesinin tüm ürünlerini Evimde kullanmaktan gurur ve mutluluk duyuyorduk ta ki dün gece bize yaşattığı felakete kadar...Yıllar boyunca hiç sorunsuzca tüm elektronik ürünlerini severek kullanmanın vermiş olduğu erdemlilikle bu metni size hazırlamak açıkçası hiç hoşuma gitmemekte ancak eşimin ve çocuklarımın dün geceki akıl almaz halleri hala gözümün önünde canlanırken kendime gönül rahatlığıyla saçmalama bu senin en doğal hakkın diyebiliyorum
şahsen bizzat Beko kalitesinden ödün vermediğim için sizlerden önce kendim direk elektrik tesisatımı ve bahsi geçen bulaşık makinenizi özellikle incelettim ancak kesinlikle tesisat veya bina içerisindeki hatlarda bir problem olmadığını anlayınca bu metni size özenerek yazıp altınada gereğinin yapılmasını talep ediyorum...Lütfen en azından düzelmesi zaman alacak eşimin ve çocuklarımın Psikolojilerine değil ancak bir çuval para dökerek tasarımı dahi kendimize ait olan Eşimin en güzel vakit geçirdiği evimizin bir bölümü olan mutfağımızı eski haline getirin lütfen...Bu mesajı olduğu gibi bekoşikayetvar.com hattına iletmiş olmama rağmen kesinlikle bir geri dönüş dahi yapılmamıştır."
Beko Buzdolabı Mağduriyet Giderilmedi!,Sizlere hiç merhaba diyerek başlamayacağım maile sizin markanızı tercih ettim keşke etmeseydim buzdolabı aldım fakat evime 4 kere servis çağırdım sebze bölümü çok soğutuyor ve sebzeler meyveler heba oluyor buzlanıyor buzdolabı nofrost ama buzluk buz tutuyor parça değişti bir de buzdolabı garip garip sesler çıkartıyor ve bu bilgileri resimleri videoları servisinizle paylaşıldı. Değişim talebi istedim değişmediler yama gibi parça değiştirip duruyorlar soğutma cihazı yerleştirdiler hala haber yok benim ürünüm ekim ayında garantisi bitiyor sanırım onu bekliyorsunuz çocuklarım sebze meyve buz halinde yemeye çalışıyor. Hala ve ısrarla değişmemekte kararlısınız yakın çevremde sıkıntı yaşayan akrabam aynı işlemde diğer firma tereddütsüz değişim yapıldı artık ne söylemem gerek size bilmiyorum ama ürün satılırken güzel süslü kelimeler kullanılır ürünün arkasında olunur çok boş laflar tamamen pazarlama stratejisi kusura bakmayın bu saatten sonra bu maili her yere yollayacağım CİMER ®'e Tüketici Mahkemesi'ne şikayet vara artık neresi olursa olsun artık siz uğraşın sizden haber beklemekten yoruldum...
Beko'nun Servis Ücreti Saçmalığı,Beko'dan arızalı sebilim için servis talebinde bulundum bana telefonda servis ücreti belirtildi. Buraya kadar her şey normal. Helen servis görevlisi sebilin parçasının artık Beko tarafından üretilmediğini yapamayacaklarını söyledi ve servis ücreti aldı. Ortada bir sorun varsa Beko'nun parça sağlayamamasının yarattığı bir sorun bu ben neden hiçbir şey için servis ücreti ödüyorum. Bedel bir hizmetin bedeli olur hizmet verememenin kendilerinden kaynaklanan durumun bedeli olur mu? Şayet bir helal mekanizması işliyorsa biliniz ki benimki değil! (Not: Servis için gelen arkadaşların kusurunun olmadığı kesin ücreti isterken de mahcuptular onlara diyeceğim bir şey yok).
Beko Parça Değişimi Ücreti,Parça değişimi hem de yedek parça değil ana parça bizden kaynaklanmayan kullanıcı hatası olmayan üretimden kaynaklanan bir hortum patlağı yüzünden değişimi için 430 TL isteniyor garanti süresi bitti denilerek bu mu müşteri memnuniyeti daha 3.5 yıllık bulaşık makinesi hani parça temini makine ömrü 10 yıl diye satıyorsunuz bir daha asla Beko.
Beko Televizyonunda Donma Problemi,Beko marka televizyon Youtube ®.com Netflix ® ya da TV modunda gezinirken takılmalar oluyor televizyon yanıt vermemeye kumanda komutlarını algılamamaya başlıyor 1 saat boyunca o şekilde kalıyor televizyonu kapatıp açsak bile düzelmiyor ayrıca Netflix uygulamasında izleme yaparken direk uygulamadan atıyor TV kanalına geçiyor sorun yazılım güncellemesinde değil yazılımı zaten güncel olduğu söylüyor ayrıca internete bağlanırken arama ekranında donup kalıyor bazen ekran televizyonu izlerken bembeyaz oluyor televizyonu kapatmadan düzelmiyor.
Beko Servisi Ve Hizmeti Sıfır,Yaklaşık 6 ay önce aldığımız Beko marka kurutma makinesi 4 kez arıza yaptı hala yeniden tamir yapalım diye sürekli bekletiyorlar yenilen mesi talebimizi dikkate alan bile yok mail gönderiyoruz diyor servis müdür ne derse o diyor. Ciddiyetini kaybetmeyin üreticisi olduğunuz şeyi 4 kez yapamayıp hala mağdur etmeniz kabul edilir değil.
Beko Toz Haznem Kırıldı!,Beko powerclean SD 8041K 36 v Dikey Şarjlı Süpürgemin toz haznesi kırıldı ve nereden temin edeceğimi bilemiyorum garanti kapsamında mı değil mi yardımcı olabilir misiniz makinem çok yeni ve Beko yanılttı bizi. Bir an önce yardımcı olursanız sevinirim mağdur durumdayım.
Beko Ses Var Görüntü Yok,Televizyon aldık 2 sene oldu ekran siyah oluyor ses var görüntü yok. Bunun yapılması için bir şeyler söylerseniz rica etsem eskiden böyle olmazdı fişi takip gene siyahlaşıyor ne yaptıksa olmadı. Sizden ricam bir yardımcı olunuz. Bir bilgi verilirse iyi olur.
Beko Klima Bozukluğu Sıkıntısı,Klima soğutmuyor. Beko'dan 2 adet 12000 lik klima aldım kurumu yapıldıktan sonra herhangi bir sorun görünmüyordu fakat bir hafta sonra çalıştırdığımda klima soğutmuyordu ch38 hatası veriyordu aradım servisi gaz kaçağı var dediler geldiler yaptılar ondan sonra diğer klima aynı hatayı verdi onda geldiler gaz yüklediler yani 2 yeni klima nasıl olur da bozuk olur anlamıyorum. Şimdi de ilk servis yapılıp gazi değiştirilen klima yine soğutmuyor Ben iade talep ediyorum klimalar için.
Beko Çamaşır Makinesinin Tişörtleri Delmesi,Beko çamaşır makinesi tişörtleri delik deşik etti. Neden olduğunu bir türlü bulamadılar ve oyalayıp duruyorlar. Olan benim ve eşimin tişörtlerine oldu. Zararımız büyük ve bu sorun devam ettiği sürece çok stres yaşayacağız. Sanırım Tüketici Heyeti ya da mahkemesi bunu çözer. Yoksa bir servis gelir bir servis gider boşa zaman geçer.
Beko Klima Soğutmaması,2017 yılında almış olduğumuz Beko klima soğutmamaya başladı. Servis geldiğinde klimanın gazının bittiğiniz ancak gaz koysak bile yine kaçırır çünkü bu klimada ve üretilen klimalarda aluminyum kondanser kullanıldığını söyledi ve o yıllardaki klimalarda bu şikayetlerin hep geldiğini belirtti. 3500 TL parça değişimi olacağını söylediler. Başka dışarıdan servis çağırdım orada herhangi bir kaçak olmadığını içeride de olmadığını geldiklerinde cihazla baktılar mı dedi hayır dedik ve bu gözle anlaşılacak bir şey değil tesisatla ilgili olabilir dendi yine de gaz basalım dedi kısa süreli oldu ama şu an yine hata veriyor. Bu paraya dayalı servis ücretlerinden nefret ediyorum ki çok daha eski klimam var hiçbir sıkıntı olmadı Beko aldığıma çok pişmanım.
Beko Kombi Değişim Talebi,25 Eylül 2021 tarihinde taşındığım evimde sözleşme gereği Beko marka yarı yoğuşmalı accor marka kombi takıldı. Kombi montajından itibaren rahatsız edecek kadar yüksek gürültüyle çalışmaktadır (diğer odadan duyulacak kadar) servis defalarca geldi parça değişimi vs her şey yapıldı. Bölge müdürü bizzat kendisi geldi. Değişen bir şey yok. Değişim talebinde bulunuyorum ilgilenen kimse yok. En son Tüketici Mahkemesi ne vermeye karar verdim. Beko marka ürün pişmanlıktır. Umarım birileri ilgilenir.
Beko Uzun Süre Buzdolabı Kitlemesi,Buzdolabı kendini dakikalarca kitliyor bunun için servisi aradık geleceğiz dediler sonra da arayıp normaldir kitlemesi diyor hayatımızda ilk defa buzdolabı kullanmıyoruz sizin buzdolaplarınız anormal ise bilemem keşke almasaydım ürünlerinin arkasında durup bakmaya bile gelmiyorlar.
Beko Maddi Ve Manevi Zarar,24.06 22 tarihinde Beko yetkili servisi sabah aradım bana uzaktan görüntülü aramayla aranıp sorun çözülmezse yetkili servis geleceğini söylediler ve geç aradılar uzaktan aramayla sorun giderilmedi yetkili servis istedim hafta sonunu araya koydular ve benim dolabımda ki bütün yiyecekler çöpe gitti pazartesi den önce servis gelemiyorum dediler.
Beko Yedek Parça Sorunu,17.03.2022 tarihinde Beko'dan çay makinesi aldım. 20 gün evvel cam çaydanlık kırıldı. İzmir'de talatpaşa'daki servise müracaat ettim. Elde mevcut olmadığı merkeze sipariş vereceklerini ifade ettiler 130 lira (yüz otuz) kabul ettik 3 gün sonra bu modelin üretilmediğini ifade ettiler yeni model 200 TL dediler kabul ettik 15 gündür bekliyoruz teslim tarihi verilmiyor her gün ararlar gelmediğini söylerler. Geldiğinde bildireceklermiş. Hani bu ürünün 10 yıl yedek parça garantisi vardı. Bu belirsizlik daha ne kadar sürecek ayrıca Beko'nun çağrı merkezini de aradım netice yok.
Beko 220tr Güncellenmiyor 7 Yıldır Aidat Ödüyoruz Hayal Kırıklığı!,İlk çıktığında aldım 7 yıldır kullanıyorum bana bu cihaz ilerde çıkacak olan tüm özelliklere güncellenir diyerek sattılar. Temassız çıktığından beri müşteriler pos cihazını temassız ve uzaktan kullanmak istiyorlar Beko 220 TR pos yazarkasa temassız özelliği yok ve güncellenmiyor servisi aradım hayır olmaz dediler... Bu sorunun çözülmesi için anladığım kadarıyla Beko firmasının da bir çabası yok şimdi ben ne yapayım bu yazar kasayı çöpe mi atayım söyleyin lütfen bir yazılım yüklenemez mi ya da Pinpad takılamaz mı. Güvenerek aldım. Şu an hayal kırıklığı yaşıyorum.
Beko Çamaşır Makinesinin Nakliye Emniyet Civataları Bırakılmadı,Kurulum ve nakliye emniyet civataları eksikliği. Ürünü teslim ettikten sonra emniyet civatalarının bırakılmadığını tespit ettim kurulumu yapan kişiyi aradım aldığım cevap ısrar etmeme rağmen gerek yok dedi ve makineyi çalıştırdıktan sonra makine yerinde sallandığını ve on yıkama yapamadığını tespit ettim servisi iki kere aramama rağmen gelip ilgilenen olmadı.
Beko Şikayeti Umursamıyor Şikayetime Dönüş Bile Yapmadılar,Kocaeli'nde bir Beko bayisinden TV aldım. Kurulumu yapan teknisyen uydu sinyalinde sorun var baktırın dedi ve gitti. Bizde uydu sistemine bakması için dışarıdan hizmet aldık. Özel firma elemanı uydu sisteminde bir sorun olmadığını söyledi kanal ayarı yaptı 200 TL aldı gitti. Beko müşteri hizmetlerini arayıp durumu anlattım ve özel firmaya ödediğim parayı tarafıma ödenmesini talep ettim. Şikayet oluşturduk en kısa süre de size dönüş yapılacaktır dedi. Nerede işi bir ay olacak ne arayan var ne soran. Yılların bir Beko kullanıcısı olarak hayal kırıklığı yaşıyorum.
Beko Değişim Talebi Yeni Alındı 3 Haftadır Uğraşıyoruz Mağduruz,Beko çamaşır makinesi aldık beyaz eşyada her zaman Beko ailece tercih etmiş durumdayız ama maalesef Beko firması bizi şaşırtmış durumdadır ve Beko'ya olan tercihlerimizi değiştirmek zorunda kalacağız ve bunu genel çevre olarak da yapacağız aldığımız çamaşır makinesi 1 hafta içinde çalışırken yüksek ses çıkarmaktadır biz bunu 3 haftadır servis firmalarla görüşüyoruz servis geliyor ses normal deniyor ama gelen ses insanı uykusundan uyandıracak ses düzeyinde ve iade değişim talebinde bulunduk bize dönüş yapılacağı söylendi hala bizimle.İlgilenen sorunumuzu çözen yok müşteri temsilcilerine ulaşıyoruz daha yetkili birimlerine veya da bölge müdürlerine ulaşmak istiyoruz ulaşamazsınız deniyor benim anlamadığım sizler nasıl ulaşılmaz oluyorsunuz bu markayı insanlar tercihleriyle büyütüp sizi markalaştırdı ama sizler bunu unutmuş durumdasınız değiştirip gücü elinizden almasını biliriz tavsiye almak isterseniz siz büyük bir markasınız 7 bin liralık bir çamaşır makinesi değişmek için her yol arayıp geçiştirmeyin kendinize markanıza zarar ve bölge yönetim sisteminizi derhal değiştirmeniz gerekir madem. Karşımızda biz bir marka alıp karşımızda.Bir yönetici muhatabımız yoksa bizlerde bu markalardan evlerimize almamayı biliriz bunun dışında çamaşır. Makinesinin çalışma sesini ve müşterinin şikayetini dikkate almadığınız için geçiştirdiğiniz için şikayetimi makinenin çalışma ses şeklini tüm sosyal platformlardan paylaşacağım. Ayrıca gerekli tüm hukuki süreçte başlatılacak Tüketici Mahkemesi'ne de. 2 3 haftadır ben ulaşmaya çalışıyorum şimdi siz bana ulaşmaya çalışın 053***8145
Beko Revizyonlu Ürünü Seri Sonu Denilerek Bize Satması,Üsküdar Bağlarbaşı galeri erdoğan Beko yetkilisinden uygun fiyata buzdolabı ve çamaşır makinesi istedik. Bizlere seri sonu ürün olduğunu bu yüzden diğerlerine oranla biraz daha uygun fiyatta olduğunu söyleyip ürünleri sattı. Kredi kartına da çekim yaptık. İl dışına yollanacağı için ekstra 250 TL tutarında kargo ücreti de verdik. Ancak ürün revizyonlu olarak geldi. Fişe de rev şeklinde not yazmış. Ancak bize kesinlikle söylemedi. Ürün gelince revizyonlu olduğunu da fark ettik. Arayıp söyleyince aşağılayıcı tarzda konuşmalara maruz kaldık. Urum iadesi isteyip işlemin iptalini talep ediyoruz.
Beko Garantili Ürünün Arkasında Durmuyor,Beko'dan aldığımız buzdolabının garantisi bitmeden alt tarafında paslanmalar oluştu. Bunu Beko yetkili servisi geldi resimlerini çekti fabrika ®yla görüşüp size bilgi vereceğiz dedi. Birkaç gün sonra arayıp fabrika silmeden ve hava şartlarından dolayı olabilir dedi ama bulunduğu ortamda nemde yok ve silme konusunda hassas insanlarız nem alma imkanı da yok. Boyası kendi kendine kalma oluştu belli bir ücret karşılığı değiştirilir dediler ama benim ürünümün garantisi mevcut.Bununla ilgili gereğinin yapılmasını arz ederim. Bu sorunlardan dolayı Beko müşteri memnuniyeti sıfır olduğunu söyleyebilirim. Daha önce TV konusunda da Beko sorun yaşamıştık sorun kendilerinde olduğu takdirde ürünün arkasında durmuyorlar. Aldığım ürünler garantisi bitmeden sorun çıkarıyor ama garanti olarak Beko bunun arkasında duracağına bizden hafa şartı falan filan deyip bahaneler üretip bizi geçiştiriyor.
Beko Buzdolabı Çatlak Ve Kapı Yön Değiştirme Montaj Servis Gelmiyor!,10 gün sonra evleneceğiz. 20 gün önce Beko'dan buzdolabı aldık. İç kasa tarafında çatlak var. Ayrıca kapak yönünü de değiştirmek istiyoruz. Arıyoruz genel merkezi randevu alıyoruz. Buradaki servis arıyor. Buzdolabının fotoğrafını çekip başka servise götürün biz gelmiyoruz diyorlar. Böyle saçmalık olabilir mi. Böyle büyük bir şirkete yakışıyor mu hiç.
