title,content
Arçelik Yeni Aldığımız TV'nin Sorunları,Arçelik yeni aldığımız 55 inç televizyon aldığımız günden bugüne kadar sorun çıkarıyor. TV kendiliğinden kapanıyor günde en kötü 3 4 kez kumanda kendiliğinden işlemiyor kafasına göre istediği zaman çalışıyor TV görüntüsü bir anda açılıp kararıyor 2 3 aydır servisle uğraşıyorum.Servisi çağırıyoruz geliyor yok uyku modu acıkmış yok böyle şeyler olurmuş normalmiş yapıyor bir şeyler yine aynı sanki biz dağdan indik ilk defa televizyon kullanıyormuşuz gibi tavırları değişim istiyoruz servis kayıt oluşturacak gelip ayarına bakıp hallettik diyor. Yine aynı şekilde bir şey değiştiği yok servis dediği gün gelmiyor kayıt oluşturuyoruz. 2 hafta sonra ne zaman isterlerse geliyor.Bizim evimizde TV buzdolabı elektrik süpürgesi saç kurutma makinesi saç masası küçük el süpürgesi daha fazlası kettle bile Arçelik müşteri temsilcisini arıyorum. Biz bir şey yapamıyoruz sadece kayıt oluşturuyor kimse yardımcı olmuyor nereye başvuracağız diyoruz biz bir şey yapamıyoruz diyor ben ünlü bir markanın TV satış danışmanlığı yaptım. 2 sene adamlar müşterinin televizyonunun açılıp kapanma saniyeleri tutmuyor diye bile televizyonu değişim yaparken biz muhatap bulamıyoruz.Servis numara vermiş aileme onu arıyoruz herhalde sekreter o bile öyle şeyler olur neyi var ki sorun yok onda daha neler ya şaka gibi bir de annemi azarlayıcı tavırla ya biz kimsenin ekmeğiyle oynamayalım diyoruz tavrımızı bozmuyoruz adamlar hiç umurunda değil. Şikayetçi oluruz diyoruz istediğinizi yap diyorlar vallahi ben bir şey anlamadım. Nasıl bir sistem.Daha önceden birkaç sorun yaşasak da bir şekilde halloldu. Bizde yine Arçelik tercih ettik hata mi ettik? Ben bu şekilde bu TV kabul etmiyorum değişim istiyorum.
Arçelik TV Kasma Donma Kendiliğinden Açılması,Arçelik'ten almış olduğum A55A950A televizyon kurulduğu günden beri kendiliğinden açılıp durmakta arada kasma ve donma gibi problemler çıkarmakta. Döndüğü zaman kapatmama rağmen kapanmıyor. Fişten çekip kapatıyorum. 5 veya 6 kere servis geldi ana kart değişti Grundig ® marka ana kart takıldı. Ama sorunlar devam etmekte her gelen servis güncelleme yeni değil diyerek güncelleyip geri gidiyor. Başka bir işlem yapılmıyor Ürünün değişmesini istiyorum ürün bana kusurlu olarak satıldı.
Arçelik Çamaşır Makinesi Beyazları Yıkamaması Ve Leke Çıkartmaması,Arçelik çamaşır makinesi aldım aldığım günden bu yana sorunlu beyazlarım gri oldu leke çıkartmıyor. Defalarca servis çağırdım ama hep sorun yok diyerek gittiler. Yaptıkları tek işlem fişe takip bu makine çalışıyor demeleri oldu. Asla çok defa hatta defalarca servis çağırdım. Çözüm yok.En sonunda garantisi bitirdiler ama çözüm sıfır. Hala dönüp net bilgi verecekler. Bakalım 3 aydır bir de yanıt bekliyorumürünün ardında durmayan bir firma. Arçelik sayesinde beyazlara elveda dedim hatta fotoğraf çektiler dedim ki siz bu beyazı giyip bir ortama çıkar mısınız? Haklısınız dedi ama sadece haklı ve mağdurum.
Arçelik Buzdolabı ve Çamaşır Makinesinde Lekeler Var!,Bütün beyaz eşyalarımı Arçelik'ten aldım ve daha 2 ayda bin pişmanım! Buzdolabımda ve çamaşır makinemde lekeler var ( su lekesine benzeyen ) servisten gelen teknisyenler ürün kaynaklı değil deyip gittiler. Servisi aradığımda bu lekeleri sizin yapmadığınızı ispatlayamazsınız isterseniz Tüketici Hakları mahkemesine gidin denildi. Siz de lekesiz getirdiğinizi ispatlayamazsınız dediğimde kurulumu yaparken dikkatli bakıp söyleseydiniz o zaman gibi bir lakayıt cevap aldım! Ürünün kurulumunu yapanlar koştur koştur kurdular ve ürünlerin nasıl kullanılacağını anlatmadan Arçelik'in sitesine gir orada tek tek anlatıyor dediler ve gittiler nasıl tek tek lekelenme var mı yok mu diye kontrol edebilirdim bu durumda? Müşteri memnuniyeti diye bir amaçları kesinlikle yok.
Arçelik Çamaşır Makinesi Aşırı Sesli Çalışıyor,Arçelik çamaşır makinemi pmg9102 2 ay önce aldım. Makineyi çalıştırdığımda su almaya başlamadan önce yani içindeki eski kullanımdan kalan suyun tahliyesi için çıkardığı ses inanılmaz fazla. 2 kere servisi çağırdım ısrarla normal diyorlar. En son iade talep etmiştim. Olumsuz yanıt gelmiş. Hiçbir şekilde yardımcı olmuyor arkadaşlar. Başka Arçelik makinelerinde bu ses yokken benim makinemde var çözülmesini istiyorum.
Günlerdir Onarılamayan Arçelik Çamaşır Makinesi,Deneyim sahibi ve bireysel tüketici olarak Arçelik markasına yazmış olduğum 3. Şikayet kaydının olduğunun bilinmesini/bildirilmesini isterim. 9 Kasım 2022 tarihinden bugüne serviste bulunan/kaydı açılmış olan çamaşır makinesi ne yazık ki halen tamir edilemedi ve ne ilginçtir ki tamir süresi belirsizdir. Son olarak 05/12/2022 tarihinde yapmış olduğum telefon görüşmesinde servis noktası ilave yedek parçaların sipariş edildiğini ve böylelikle de onarım ücretinin arttığını bildirmiştir. Zamansız onarım ve başında bildirilen ilave ücretten ötürü ürünün yenisiyle değişimi talep edilmiş lakin garanti süresi içerisinde olmadığından s. S. H. Y. Aksine azami tamir süresinin dikkate alınmayacağı söylenmiştir.
Arçelik Yetkili Servisi Buzdolabımı Bozdu,Arçelik marka buzdolabım soğutucu bölümüne tavandan şu akıttığı için Arçelik yetkili servisi ile iletişime geçtim. Gelip baktılar dolabın buzluk bölümünde bulunan ve şu giderinin donmasını engelleyen rezistansın değişmesi gerektiğini söylediler kabul ettim. Parça geldikten sonra değiştireceklerini söylediler ve 2 gün sonra gelip değiştirdiler. Buraya kadar her şey çok güzel. Fakat bir gün sonra alt kısımda bulunan ürünler donmaya başladı ve derece ekranına baktığımda alt kısım 0 (sıfır) derece gösteriyor. Parça değiştiren arkadaşı aradığımda kendilerinin yaptığı işlemin bu konu ile alakası olmadığını muhtemelen iç termostat arızası olduğunu ve temininin mümkün olmadığını söyledi. Kendisine dolabıma yaptıkları işlemden sonra böyle bir arıza meydana geldiğini daha öncesinde bu şekilde bir sorun olmadığını söylememe rağmen gelip bakmadan bu arızanın yaptıkları işlemle alakası olmadığını yapacakları bir şeyin olmadığını söylediler. Kafamız rahat olsun garantili iş olsun diye yetkili servis çağırıyoruz düştüğümüz duruma bak. Arızanın giderilmesi için onca para veriyoruz üstüne giderilemeyecek bir arıza meydana geliyor. Bu arıza tesadüfen mi aynı zamana denk geliyor. Hiç mantıklı değil. Arçelik firması olarak derhal bu mağduriyetimi gidermenizi istiyorum.
Arçelik Buzdolabının 2 Defa Motoru Değişti,Aldığım bu Arçelik buzdolabından illallah ettim artık 6 senelik buzdolabının 2 defa motoru değişti. İki defa içine gaz verdiler elektrik sistemi komple değişti kapağındaki arıza yenilendi. Şimdi sürekli kendi kendine dolap ® ikaz lambası yanıyor ayda bir kapak etrafı aşırı derecede el değmeyecek şekilde ısınıyor. Servisi kaç defa aradıysam artık garantisinin bittiğini ve ücret ödemem gerektiğini söylediler. Ben Arçelik'e buzdolabını değişim yapmak istediğimi üstüne fark neyse ödemek istediğimi ama artık buzdolabı istemediğimi söylediğim halde hiçbir yetkili servisi ilgilenmedi. Arçelik'i bir daha almam.
Arçelik Buzdolabından Ses Gelme Ve Led Işık Sorunu,10 kasımda Arçelik'ten buzdolabı çamaşır makinesi ve bulaşık makinesi seti aldım. Buzdolabımda ses var ve ledleri parlıyor servis kaydı açtık 1 ay oldu genel merkezden haber bekleniyor dendi. Ürünümün değişimini istiyorum yoksa mahkemeye vereceğim.Bir aya yakın oldu yeter artık yani genel merkez üründeki hatayı göremiyor mu? Gerçekten pişman olmaya başladım. Artık sorunumun çözülmesini istiyorum. Genel merkezi aradım orası da sizinle ilgilenilecek dedi. Ne arayan var ne soran... Paramız ile rezil oluyoruz. (433597363) takip kodum da bu. Buzdolabı modeli 274580 edi
Arçelik Ve Servisi Ücret Sorunu,"Bir hafta önce çamaşır makinemi 7 milyar karşılığında Arçelik yetkili servise verdim. Geldiklerinde kazanının düştüğünü söylediler ben de özelikle son bir senedir program ayarlarının sürekli ekranda karıştığını ısrarla söyledim ve bütün sıkıntıları giderileceği söyleyip makineyi aldılar. Makineyi getirdiklerini evet kazanı değişmiş fakat program karışıklığına hiçbir şekilde ayarlama yapılmamış. Giderlerken geri çağırıp şikayetini söylediğimde ise dalga geçer gibi elektrik dalgalanmasındandır deyip gidecekken ısrar etmem üzerine ekranı değiştiririm deyip gitti. Üç gün sonra aradığımda ekranı değiştirecektiniz dediğimde sanki çok cüzi bir miktar almışlar gibi 7 milyarın üzerine ekstra para talep ettiler ne kadar sorunu gidemeden geri getirdiniz desem
de iyi akşamlar deyip kapattılar. Herhangi bir tamirciye çeyrek fiyata yaptırabilirken yetkili servisi aradım ki sorun yaşamayalım diye onlarda tam yanıltıcı çıktılar makine şikayet ettiğim sorunla geri geldi."
Arçelik Bulaşık Makinesi Arızaları Bitmiyor Ve Giderilmiyor,Bulaşık makinesi ürünümün sürekli yıkamıyor ürünler yağlı ve kirli çıkıyor çatal bıçak setlerim paslanıyor ve siyah siyah üzerlerinde lekeler oluşturuyor. Bardaklarım ve cam tabaklarım dahil çeyizlerim hep çizikler içinde 3 4 kez servis kaydı açılmasına parçalarının değişmesine rağmen sorunu giderilemedi. 2 yıl olmadan ürün sürekli sorun çıkardı bir çok parçasında değişiklik yapılmasına ve her seferinde bu kez halledildi denilmesine rağmen sorun git gide artarak daha da kötüleşti. Ben artık bir çözüm istiyorum. Kalıcı bir çözüm yolu sürekli bulaşık makinesi varken bu kadar ücret ödemişken bulaşık yıkamaktan bıktım bu ürünü kullanmak istemiyorum.
Arçelik Buzdolabı Sesli Çalışıyor,Arçelik 571 ebc camlı Buzdolabını aldığımdan beri çok sesli çalışıyor. Kaç kere servis çağırdım dedikleri bu ürün prosmart inverter motor ondan dolayı size sesli çalışıyor gibi gelir. Kaç turlu sesi var bir çalışıyor sanki helikopter kalkıyor gibi. Sonra hiç duraksız tiz bir sesi var insani sinir eden. Öyle çalışıyor arkadaşımda aldı onunkiyle karşılaştırma yaptığımda onun buzdolabının hiç sesi yok. Ama benim makine hiç susmadan çalışıyor. Servis elemanları geliyor normal hanımefendi deyip gidiyorlar. Doğru düzgün bakılıp acaba motorunda falan mi var 12.5 milyar verdim. Yazık değil mi ya hala ödüyorum bir çare bulunmalı bu duruma. Yoksa gereken yerlere yazacağım. Arçelik servisinin düzgün ilgilenmediğini daha geldiği hafta servisi aradım geldiler bakin bozuk buzdolabı ise geri iade yapılsın diye sanki kaç yıllık buzdolabı gibi çalışıyor gereğini yapmalarını rica ederim ses yükleyebilirsem yükleyeceğim hemen.
Arçelik Bulaşık Makinesi Servis Hizmeti Kötü,"Arçelik 9380ss ankastre bulaşık makinemin kapağını tutan ipi değiştirmek için aradığım servis ipi değiştirdi. Sonrasında makineyi çalıştırınca kaçak akım rolesi attı. Makinemi Bursa Yunuseli servisine götürdüler. 3 yollu vana değişecek dendi. Değiştirin dedim. Kablo grubunuz değişmesi iyi olur dendi. Değiştirin dedim. Kapak kapanma mekanizması değişmesi iyi olur dediler değişin dedim. Bunlar ekstradan yapıldı. Makinem geldi. 1-kapaklardan buhar kaçırıyor. 2- kapak açılıp kapanırken ses çıkarıyor. 3- 1ft hata mesajı verip makine kilitleniyor. Saçma yazılar ve sesler çıkıyor. Bu sorunlar bende yoktu servisten gelince oldu.
Güneştepe servisi hatanın tuş takımından olduğunu ve ücretinin 800 lira olduğunu belirtti. Tuş takımının arızalanma sebebi ise makinenin kapağının kapanmaması olduğunu belirttiler. (Kapak tam kapanmıyor bu nedenle makineden su kaçırıyor aynı zamanda buharda kaçırıyor. Bu su ve buhar makinenin birleşme noktasından tuş takımına ulaşıyor. Atölyeye götürüp nedenlerini araştıracaklarını bir de oradan bana masraf çıkacağını belirttiler. Makinemin kapağında sorun yoktu. Atölyede kapağı bozuldu. Bana dedikleri değişen parçalara garanti verdikleri şeklinde oldu. Ben kapağı bozduklarını bunun neticesinde tuş takımının bozulduğunu bir türlü anlatamadım ya da anlamak işlerine gelmedi. Buradan Arçelik merkeze sesleniyorum lütfen müşteriyle servisi karşı karşıya getirmeyin. Servis sadece daha çok kazanmanın peşinde ve hatasını kabul etmiyor. Süreci baştan anlatmak gerekirse Dolap ® kapağının askı ipleri koptu. Değişim için geldiler değiştirdiler. Makine temizleme kimyasalı ve makine girişine kireç önleyici sattılar. Kimyasal makinenin üç yollu vanasına zarar verdi. Çağırdım atölyeye götürdüler üç yollu vanayı değiştirdiler. Kablo grubunun yıprandığını değiştirilmesinin iyi olacağını söylediler. Değiştirin dedim. Kapanma mekanizmasının değişmesinin iyi olacağını söylediler değiştirin dedim değiştirdiler. Kapağı bozdular şimdi de tuş takımı değişmesi gerekiyor. Tabi kapak kapanmadığı için tuş takımı tekrar arızalanacak ya da kapanması için dediklerine göre başka parçalar daha değiştirmem gerekecek. Bana yapacakları tek iyi şey ise işçilik ücreti almamak olacakmış."
Arçelik Bulaşık Makinesi Arızası,Arçelik marka bulaşık makinemin kontrol paneli hiçbir darbe vs olmadan arızalandı ve 2021 mart ayında garanti kapsamında değiştirildi. Bugün itibarı ile aynı arıza oluştu ve yetkili servisi aradım gelen servis aynı parçanın bozulduğunu ve değişen parçanın 1 yıllık garanti süresini aştığı için ücret karşılığı tamir edebileceklerini söylediler. 1 buçuk sene önce değiştirilen bir parçanın yine hiçbir kullanıcı hatası olmaksızın nasıl arıza yaptığını sorduğumda muhtemelen sıvı temasından dediler. Evet yanlış duymadınız içinde saatlerce 80- 90° kaynar suya çalışan bir aletin parçası sıvı temasından dolayı 2 defa bozulabiliyor ve Arçelik o parçaya 1 yıl garanti veriyor. Firma yetkililerinin derhal yardımcı olmalarını bekliyorum.
Arçelik Kullanılmış Süpürge Yolladı,Arçelik Bursa uğurlu fomara şubesinden kablosuz süpürge aldık bugün geldi bıraktılar açtık kullanılmış ürün yollamışlar kıl tüy çizik içindeydi aradık değiştireceklerini bir Arçelik mağazasına bırakmamızı söylediler siz gelin alın dedik döneceklerini söylediler bugün bitti daha aramadılar hem dünya para verdiğimiz ürün böyle kötü durum da geliyor hem de bizden götürmemizi istiyorlar yok artık arkadaş ne Arçelik'miş kurutma makinesi alev aldı canımızdan malımızdan oluyorduk söndürdük çamaşır makinesi daha 5 sene de kasası paslandı boyaları söküldü süpürge aldık kullanılmış ürün yolluyorlar hata biz de hala Arçelik aldığımız için.
Arçelik Oliz Uygulaması Sorunu,Arçelik Oliz uygulaması ile indirim varmış gibi kampanya duyurusu oluşturulmuş. Fakat ürünün siparişi aşamasında Oliz'den oluşturulan karekod girmiş olduğunuz Oliz koduna ait bir kampanya bulunamamıştır. şeklinde hata mesajı verdiği için önce Arçelik mağazası ile web üzerinden görüntülü görüşmede kendi oluşturdukları karekod'da da aynı hatanın gözlendiği ve call center'a ulaşmam gerektiği ifade edildi. Call center ise yaklaşık 8 ayrı görüşme ile hikayeyi tekrar tekrar dinlediği halde en son Cookie ayarlarınız veya Network ® bağlantınızda problem olmuştur gibi alakasız bir hata nedeniyle kampanyanın geçmiş olduğu ve yararlandırılmayacağı mı ifade ettiler. Network ayarı bozuksa mağaza ile nasıl web üzerinden görüşme yapabilmiş olduğuma ve Cookie problemi vardıysa aynı saatte aynı hatanın mağazada nasıl göründüğüne açıklama getiremediler! Dahası cookieler le ilgili hiçbir değişiklik yapmamama rağmen kodların bir sonraki gün içerisinde çalıştığını da kendilerine ifade ettim dolayısıyla orada da bir problem yoktu aslında. Dürüst bir satıcı olduğuna güvendiğim Arçelik'in tüm ekran kayıtları ve başvuru tarihleri belli olmasına rağmen henüz olumlu bir dönüş yapmaması marka müşteri sadakati açısından üzücü.
